gene_name,TCGA-P8-A5KC-01,TCGA-P8-A5KD-01,TCGA-P8-A6RX-01,TCGA-P8-A6RY-01,TCGA-PR-A5PF-01,TCGA-PR-A5PG-01,TCGA-PR-A5PH-01,TCGA-QR-A6GO-01,TCGA-QR-A6GT-01,TCGA-QR-A6GU-01,TCGA-QR-A6GZ-01,TCGA-QR-A6H2-01,TCGA-QR-A70W-01,TCGA-QT-A5XJ-01,TCGA-QT-A5XK-01,TCGA-QT-A5XL-01,TCGA-QT-A5XM-01,TCGA-QT-A5XN-01,TCGA-QT-A5XO-01,TCGA-QT-A5XP-01,TCGA-QT-A69Q-01,TCGA-QT-A7U0-01,TCGA-RT-A6Y9-01,TCGA-RT-A6YA-01,TCGA-RT-A6YC-01,TCGA-RW-A67V-01,TCGA-RW-A67X-01,TCGA-RW-A680-01,TCGA-RW-A681-01,TCGA-RW-A685-01,TCGA-RW-A688-01,TCGA-RW-A689-01,TCGA-RW-A68A-01,TCGA-RW-A68B-01,TCGA-RW-A68C-01,TCGA-RW-A68D-01,TCGA-RW-A68F-01,TCGA-RW-A68G-01,TCGA-RW-A8AZ-01,TCGA-RX-A8JQ-01,TCGA-S7-A7WL-01,TCGA-S7-A7WM-01,TCGA-S7-A7WN-01,TCGA-S7-A7WP-01,TCGA-S7-A7WQ-01,TCGA-S7-A7WR-01,TCGA-S7-A7WU-01,TCGA-S7-A7WV-01,TCGA-S7-A7WW-01,TCGA-S7-A7WX-01,TCGA-S7-A7X0-01,TCGA-S7-A7X1-01,TCGA-S7-A7X2-01,TCGA-SA-A6C2-01,TCGA-SP-A6QH-01,TCGA-SP-A6QJ-01,TCGA-SR-A6MQ-01,TCGA-SR-A6MX-01,TCGA-SR-A6MY-01,TCGA-SR-A6MZ-01,TCGA-TT-A6YN-01,TCGA-W2-A7HC-01,TCGA-W2-A7HF-01,TCGA-WB-A80Q-01,TCGA-WB-A814-01,TCGA-WB-A815-01,TCGA-WB-A817-01,TCGA-WB-A818-01,TCGA-WB-A819-01,TCGA-WB-A81G-01,TCGA-WB-A81M-01,TCGA-WB-A81P-01,TCGA-WB-A81S-01,TCGA-WB-A81T-01,TCGA-WB-A81V-01,TCGA-WB-A81W-01
CARD18,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.6259,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.816,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.2934,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.816,-9.9658,-9.9658,-9.9658,-3.816,-9.9658,-9.9658,-9.9658
CARD6,1.4388,-0.1187,0.4967,-0.1993,-0.3752,-0.7834,0.4657,-0.3752,1.3567,0.24,1.105,-1.7322,-2.4659,-1.2828,-0.0574,1.2085,0.4233,-1.1811,-0.4131,0.4761,0.099,-0.8863,-0.6873,-0.2159,0.2029,-2.8262,0.605,-0.9132,-3.0469,0.5568,-2.3884,-0.9132,-1.3183,-0.5756,1.2147,0.0014,-0.6643,0.7146,-1.0262,0.0718,-1.3183,-0.1665,-0.8599,0.1257,1.1641,-0.9132,0.24,1.2209,0.9493,0.0718,0.6332,0.3115,-0.3752,-0.4131,1.4859,-0.3383,-0.8084,0.044,-1.0559,0.7146,-0.5756,0.3115,-1.2142,-1.3548,0.346,0.1257,0.5859,-0.5973,0.044,0.2881,-2.1779,-0.4131,-0.2159,0.4125,-0.8339,-1.1488
CARD8,4.1044,3.1749,2.7951,3.034,2.826,3.002,3.5863,2.7249,3.9384,3.0585,3.0978,1.9601,2.77,4.1788,3.3235,3.795,3.4398,3.0757,2.3592,3.1045,3.1491,2.8994,3.1278,2.5972,3.3938,2.2693,3.2647,2.909,3.186,2.982,2.3135,2.8462,3.186,3.3577,3.7215,3.1045,2.4279,3.0056,2.9929,2.96,2.9929,2.3106,2.3926,3.4739,3.668,3.2885,3.2647,4.01,2.828,3.0038,3.4778,3.2143,2.9893,3.1829,4.0127,3.0287,2.6962,3.3521,3.1475,3.2096,3.3379,3.1955,2.945,3.3577,2.8562,2.8321,2.9186,3.1442,3.1327,3.1685,3.0842,3.1045,3.3464,3.3047,2.8701,2.9319
CARD9,-0.9686,2.1894,1.7316,-1.8314,-1.3183,1.0915,-0.4131,1.2516,0.2642,-1.8836,1.3454,-0.7346,1.3791,-0.6416,-0.2498,0.5763,1.5216,1.0151,0.7407,1.4281,2.0465,1.3051,-0.0877,2.167,1.8722,1.8643,0.2881,-1.9942,1.9749,0.9716,-0.3022,1.1447,0.24,0.7664,0.1903,0.8647,-2.1779,0.3796,-1.7809,0.9568,1.2934,0.605,0.1519,0.24,1.105,1.6512,-0.6193,2.167,-0.1665,1.1382,1.3167,0.7999,1.196,1.0222,0.1903,1.6512,1.2333,0.2762,1.7995,1.4228,-0.1504,1.7009,1.5415,-2.3147,1.412,0.7999,1.5854,0.8726,2.1247,-1.4699,1.0642,0.9038,1.7316,1.3511,1.412,0.9191
CASP1,2.7931,2.409,1.8604,1.7403,0.9789,0.9038,2.1013,2.0776,2.8779,1.9073,2.8858,0.9419,0.679,1.5415,2.7508,2.8819,2.4675,1.2696,1.8643,2.3451,2.694,1.2815,2.2603,1.8404,2.6138,0.058,2.7679,0.4865,-0.6416,1.8484,-0.8084,1.787,1.2394,1.4174,2.7784,1.7575,1.0079,1.9675,1.3623,1.2992,1.5709,1.8643,1.8918,1.8119,3.5086,1.9786,1.8918,4.1644,2.6302,2.8877,3.0393,2.8341,2.4597,1.177,2.0707,2.2482,1.4756,1.674,1.9564,3.1653,1.7489,2.9243,1.1382,1.4704,1.8801,2.3704,1.5612,2.4332,3.1245,2.676,0.2277,2.4063,1.7141,2.3732,1.3511,0.9862
CASP10,1.4652,0.4657,0.9862,0.2998,-0.3201,-1.1172,0.6332,-0.4719,1.736,0.537,1.2271,-1.2142,-1.0862,-1.5522,0.3573,1.7229,0.4761,-1.3548,-0.1828,0.8568,-0.2159,-0.2328,-0.1828,0.547,0.4657,-1.6394,1.196,-1.7322,-3.816,-0.394,-1.9379,-0.3752,-0.6193,0.03,1.2576,0.24,-0.6873,-0.3383,0.099,-0.0277,-0.4131,0.1903,-0.1828,0.3907,1.2756,-0.0277,0.3231,1.6327,0.5666,0.4657,1.46,1.0711,0.099,-0.6643,2.004,0.1903,-0.3566,-0.2159,-0.0877,0.434,0.0014,0.6145,0.1124,-0.1187,0.1776,0.7832,-0.2159,-0.5756,0.7579,0.7493,-1.8836,0.5069,0.517,0.346,-0.4719,-0.3383
CASP12,0.2277,-2.7274,-0.8599,-0.7108,-0.2671,-2.0529,-0.2671,-5.0116,-0.5543,-0.7108,-0.3383,-1.9379,-3.1714,-2.3147,-2.0529,0.4761,-2.4659,-2.5479,-2.6349,-0.4521,-2.0529,-0.3022,-0.9971,-0.8084,-3.3076,-9.9658,-0.0725,-1.1811,-2.114,-2.0529,-5.0116,-3.3076,-0.5125,-1.8314,-0.1345,0.058,-0.5756,-1.685,-4.035,-1.1488,-2.6349,-2.3147,0.058,-1.1488,-0.4521,-3.0469,-0.9132,-4.035,-1.3183,-2.9324,0.6969,0.7999,-5.0116,-2.3884,1.2023,-2.8262,-2.1779,-1.4305,-4.6082,-1.5951,-2.3147,-1.8836,-1.0262,-0.2845,1.412,-0.9406,-1.3548,-2.9324,-1.4699,-1.2481,-4.2934,-0.8084,-1.5105,-2.0529,-1.7322,-2.8262
CASP3,3.136,3.1228,2.7073,2.0325,2.971,3.4183,3.29,3.2841,3.4224,2.3251,2.5313,1.2992,2.872,4.0287,2.694,3.5161,2.8858,3.5863,3.0145,4.1523,2.1702,2.2268,2.7227,3.2435,3.5971,2.4465,2.6138,1.8036,2.7249,2.8955,2.6138,3.4102,3.3464,2.7401,2.6161,3.0893,2.5213,2.7551,4.1676,3.8411,2.6624,4.5454,2.0742,2.1606,3.4464,3.186,2.6348,3.5947,2.2723,2.6418,3.0038,2.1313,2.6918,2.5683,2.7073,2.9674,3.1507,2.578,2.6302,2.727,2.6185,2.9224,4.0189,2.2482,2.409,2.4063,2.3337,2.7029,2.7657,2.3106,2.7972,3.9938,2.7742,2.6067,2.9839,3.5982
CASP4,3.8818,3.1556,4.1668,1.6875,1.4228,2.2901,3.0568,2.9525,4.423,2.0707,3.865,2.05,1.7995,3.0252,2.7422,4.1161,3.1212,1.736,2.1734,3.6195,2.3337,2.1638,3.1971,3.0074,3.9002,0.4447,3.9496,2.2573,-1.1488,2.9052,0.7058,2.59,2.6043,2.4831,4.0462,2.362,1.6695,3.3278,2.0465,3.2018,2.5634,3.1278,2.4544,2.9432,4.4317,2.667,2.5061,5.6439,3.1294,2.9109,3.7635,3.7094,2.9071,1.7912,4.8585,2.7249,3.0498,2.496,2.9784,3.6463,1.9786,3.2617,2.9674,2.5948,3.5399,3.0358,2.9281,2.1378,3.9166,3.0995,0.3685,2.3164,2.4439,2.7117,2.2663,2.9637
CASP5,-2.3884,-3.3076,-2.6349,-9.9658,-3.816,-5.0116,-9.9658,-4.035,-3.6259,-3.1714,-2.2447,-3.458,-9.9658,-4.6082,-3.1714,-1.5105,-2.7274,-4.6082,-4.035,-3.458,-2.6349,-4.6082,-4.2934,-3.458,-9.9658,-5.0116,-2.7274,-9.9658,-9.9658,-4.2934,-9.9658,-4.2934,-9.9658,-9.9658,-4.6082,-9.9658,-4.035,-2.9324,-2.4659,-5.5735,-5.0116,-9.9658,-4.6082,-3.816,-1.1172,-4.2934,-9.9658,-1.1172,-2.6349,-1.685,-3.3076,-2.6349,-4.2934,-4.2934,-4.6082,-3.816,-4.035,-9.9658,-2.7274,-2.8262,-9.9658,-5.5735,-4.035,-3.816,-3.458,-9.9658,-5.5735,-4.2934,-3.3076,-3.458,-9.9658,-9.9658,-4.035,-4.2934,-4.2934,-4.2934
CASP7,3.3435,2.7139,2.4063,2.2901,2.0076,2.4332,3.1129,2.3193,3.7105,1.9638,2.1411,2.233,2.2391,3.2466,3.4061,3.4687,2.8897,3.0688,2.6278,2.9432,1.1117,1.5115,3.1393,2.1411,3.741,-0.2845,3.1409,1.9111,2.4597,2.3164,2.4727,2.6895,3.3177,2.8442,2.5561,3.3689,1.736,1.9149,0.9935,2.7508,2.1476,2.2663,1.6045,2.7784,3.7182,3.0323,2.4571,3.3577,2.4675,3.1813,3.1749,2.8562,3.0995,1.766,3.2189,2.6895,2.5011,2.1047,2.6043,3.2251,2.8779,2.9148,3.1523,1.3791,2.753,2.9911,2.0111,2.2051,2.753,2.4035,2.8034,2.685,2.2693,2.6895,2.1444,2.7139
CASP8,1.4962,1.8242,0.7916,0.8883,0.099,0.8883,0.9115,-0.013,1.4174,0.4761,0.8726,-1.6394,-0.394,1.9895,1.0847,1.1316,1.3567,-0.8863,0.4865,0.8647,0.24,0.605,1.5998,-0.1031,1.2516,-2.5479,0.7493,-0.9686,-0.7834,1.5366,-0.9132,0.3115,2.2901,0.3907,1.7229,0.9268,-0.013,0.547,0.03,0.6332,0.03,0.688,0.1388,0.2029,1.4388,0.4657,0.434,1.9073,0.8961,1.0293,0.7579,0.24,0.3115,0.7999,1.3623,0.2642,0.8082,1.5514,0.0854,1.6374,-0.2328,1.9149,0.2881,-0.8599,0.6517,1.1641,0.8164,0.8883,1.9859,0.9789,-0.1345,0.537,0.4016,1.8604,0.434,1.5316
CASP9,3.1588,2.5852,3.9012,3.3407,2.1862,1.766,2.1345,3.0961,3.0533,3.2662,4.1604,3.7773,3.0163,2.3479,2.4779,4.3681,2.0395,3.7237,3.8571,2.2783,3.0995,4.0401,4.6288,3.4129,2.4934,3.835,4.4926,3.0568,4.0748,2.7594,3.3379,2.6895,2.8838,2.6395,4.0645,4.5736,3.4674,4.764,2.3193,2.0325,3.091,3.4945,3.3856,5.1306,4.7022,3.1685,3.9865,4.4122,3.3661,2.409,3.7867,5.2138,2.6348,3.4075,3.2049,2.7183,3.4843,3.5149,2.9948,2.9469,2.3898,2.296,3.9213,3.868,4.3709,3.8915,5.2327,2.6138,2.7826,3.3759,3.7909,4.0471,2.7051,2.2543,2.7051,2.5731
CASQ1,-2.3884,-3.6259,-3.458,-2.6349,-1.685,-4.2934,-3.1714,-3.3076,-0.7588,-2.3884,-4.6082,-2.9324,-4.035,-5.0116,-2.5479,-2.9324,-3.6259,-2.1779,-4.2934,-2.8262,-6.5064,-3.458,-4.2934,-2.8262,-2.0529,-1.8314,-3.3076,1.4911,-3.6259,-2.6349,-4.6082,-2.9324,-4.6082,-4.6082,-2.8262,-2.6349,-3.0469,-2.8262,0.8488,-4.2934,-1.8836,-0.5973,-3.458,-6.5064,-5.5735,-2.9324,-3.0469,-2.6349,-4.2934,-2.7274,-1.8836,-4.035,-3.816,-2.114,-3.0469,-3.3076,-2.2447,-1.7809,-4.6082,-2.0529,-4.035,-2.8262,-1.9379,-3.0469,-3.458,-3.816,-9.9658,-2.1779,-2.5479,-0.8084,-5.5735,-1.7322,-2.3884,-2.9324,-3.816,-2.4659
CASQ2,3.1095,0.2881,1.2455,0.9115,2.6828,1.5064,4.235,-0.3201,0.24,1.0222,2.7007,-1.0262,-1.3183,-2.9324,-0.6193,2.6043,0.2029,1.2756,-3.0469,-2.114,-0.3383,3.0376,-0.1665,0.24,-1.1811,-3.1714,3.0217,1.2636,-2.5479,-1.1172,-0.8339,-0.7834,0.0014,2.1114,2.7784,-1.3548,-1.7809,0.1519,1.1512,0.5859,-1.3548,0.605,0.3346,-1.8314,-4.6082,-1.9942,2.3871,1.3051,-0.1187,-0.0725,2.6828,-0.3201,1.4441,-1.2828,3.2811,-0.5756,1.0711,0.5763,2.5462,-0.1665,-0.7834,0.8082,-2.4659,2.5137,1.8242,-0.5756,-0.5756,-1.1488,0.2154,1.6093,0.3346,0.2881,1.692,0.058,0.3796,0.0158
CASR,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,3.5875,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-6.5064,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-0.4521,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064
CASTOR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASTOR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,3.8601,4.0926,3.0842,2.6624,3.2677,2.8034,2.96,2.0707,4.6035,3.7138,3.9374,2.3048,-0.4719,4.4938,3.838,4.4523,3.6242,3.7464,4.0506,2.6161,3.772,2.5948,3.7248,2.1606,2.296,2.6533,2.8819,3.1971,2.7721,4.3053,1.642,1.7617,2.8779,1.6695,3.773,3.1045,1.2576,4.4476,3.1458,2.5511,2.5634,2.5852,2.5238,3.2343,3.4984,2.2144,3.1458,4.6387,4.2001,2.7847,3.7688,3.6382,2.5413,4.3688,5.0444,2.5087,3.8198,4.1668,2.4171,4.4615,1.9302,2.3592,3.0002,2.0844,3.4034,3.5596,4.6059,2.167,3.6474,4.2781,0.8568,2.9052,3.3717,3.7094,2.1798,1.1833
CBL,2.1114,2.9032,0.8327,-0.1345,0.7321,2.0569,1.6327,1.3051,2.1509,0.7832,0.7407,-0.1828,0.9716,2.1606,2.1862,1.8604,1.8078,2.3077,1.2023,1.7097,0.5271,1.2085,1.7575,1.1382,2.2019,0.9115,0.6332,0.8883,0.3115,0.7233,1.2023,0.9935,1.9749,1.8996,1.0847,1.692,0.1776,0.605,1.0079,2.3337,0.2154,1.7995,1.7702,1.1117,1.2815,1.9712,0.7748,0.9935,0.4233,1.766,1.5013,0.8961,1.0573,2.1013,1.8119,1.5758,1.9564,1.5013,2.043,1.3679,2.081,1.8957,1.766,0.7999,0.4967,0.3346,1.4547,2.2144,1.8643,1.4704,2.2082,1.2271,1.6875,1.8484,0.4865,1.6234
CBLB,2.3423,1.6187,2.233,1.4228,1.5115,2.0912,2.4649,1.4065,3.5086,1.6045,1.9712,1.1117,1.1117,1.6875,1.2516,3.3759,1.4441,0.7233,1.8282,1.8078,1.1897,2.1734,2.296,2.6624,3.5887,0.4865,2.3843,1.5758,1.4011,1.4441,0.3685,1.0363,1.1897,0.7664,2.3251,2.2901,0.7321,1.8643,1.8722,2.5634,0.7407,1.7273,1.6649,1.8078,2.9692,1.3167,1.6327,3.3549,1.5514,1.4065,2.2872,2.0776,1.1316,2.4623,3.1829,1.0503,1.1833,1.0983,1.8484,1.9675,1.2756,1.3225,1.0642,1.0983,1.9188,1.9149,2.2573,1.2455,1.8323,1.5612,1.6512,1.8643,2.2082,1.5165,1.0915,1.2455
CCKAR,-9.9658,-6.5064,-9.9658,-9.9658,-1.4305,-9.9658,0.4967,-9.9658,-1.9942,-5.5735,-9.9658,-9.9658,-9.9658,1.1117,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-2.7274,-9.9658,-9.9658,-0.6416,-6.5064,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,0.24,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-5.0116,-4.2934,-9.9658,-9.9658,-9.9658,-6.5064,-2.3147,-9.9658,-9.9658,-3.816,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-5.0116,-5.5735,-6.5064,-9.9658,-6.5064,-6.5064,-9.9658,-9.9658
CCKBR,-0.394,-2.2447,-2.0529,-2.0529,-2.8262,-3.816,-5.5735,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-0.9406,-9.9658,-9.9658,-2.2447,-6.5064,-5.5735,-1.4305,-2.2447,-9.9658,-6.5064,-5.0116,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-3.6259,-9.9658,-6.5064,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-2.7274,3.027,-5.0116,-9.9658,-2.2447,-3.0469,-9.9658,-9.9658,-9.9658,-9.9658,-3.458,-2.8262,-9.9658,-4.6082,-9.9658,-9.9658,-3.6259,-9.9658,-1.7809,-6.5064,-9.9658,-6.5064,-4.035,-4.6082,-2.3147,-5.0116,-9.9658,-5.0116,-5.0116,0.2762,-9.9658,-9.9658,-9.9658,-9.9658,-3.0469,-9.9658,-3.458,-9.9658,-9.9658
CCL1,-9.9658,-2.9324,-9.9658,-9.9658,0.1519,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.458,-9.9658,-9.9658,-9.9658,-9.9658,-3.458,-9.9658,-9.9658,-0.9132,-9.9658,-9.9658,-2.1779,-3.6259,-2.6349,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-2.5479,-1.4305,-9.9658,-3.458,-1.3548,-9.9658,-9.9658,-9.9658,-9.9658,-2.6349,-3.0469,-4.2934,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-2.6349,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-2.8262,-9.9658,-3.0469,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.6259,-9.9658,-2.9324,1.1447
CCL11,-9.9658,-0.7834,-2.7274,-4.2934,-9.9658,-9.9658,-9.9658,3.2915,-0.2671,-2.7274,-4.2934,-2.3147,-0.4719,-5.0116,1.6649,-4.6082,-1.9379,-1.3548,-0.9971,-2.2447,-1.7809,-5.0116,1.0079,-1.1811,-1.3183,-3.458,-2.6349,-9.9658,-9.9658,0.346,-9.9658,-2.6349,-4.035,-1.8836,-1.8314,-5.5735,-5.5735,1.2875,-5.5735,-2.7274,-9.9658,-1.5951,-1.3548,-4.6082,-9.9658,-2.4659,-0.4131,4.4236,-1.6394,-0.2845,-9.9658,-5.5735,-2.5479,-4.035,-9.9658,1.2992,-3.6259,-9.9658,-1.5951,1.7403,-2.0529,-3.816,-1.4305,-9.9658,-3.816,-1.1172,0.1124,-1.685,-1.2481,-4.2934,-9.9658,-9.9658,0.2998,-2.3147,-0.6873,-1.1172
CCL13,-9.9658,-3.3076,-1.3183,-2.9324,-9.9658,-9.9658,-3.3076,-3.6259,-0.3201,-9.9658,-1.685,-4.035,-2.9324,-4.035,-3.1714,-1.3548,-1.1488,-9.9658,-1.2481,-2.0529,-0.9406,-5.5735,-3.6259,-1.0262,-0.7834,-9.9658,-0.1187,-3.6259,-5.0116,-0.5332,-9.9658,-1.1811,-9.9658,-9.9658,-4.035,-9.9658,-9.9658,-1.7809,-2.7274,-4.2934,-1.4305,-1.0559,-3.1714,-3.816,-2.5479,-1.3183,-9.9658,-0.1345,-2.9324,0.4016,-2.3147,0.0854,-1.8836,-4.035,-4.6082,-1.2481,-4.6082,-2.2447,-1.7322,-0.5756,-5.5735,-1.0559,-9.9658,-4.2934,-5.0116,-4.035,-2.2447,-3.816,-1.1811,-1.2142,-9.9658,-3.1714,-3.0469,-2.1779,-9.9658,-9.9658
CCL14,7.2761,2.9581,3.4556,4.4964,3.3278,2.5213,4.6988,3.6972,6.0242,3.7877,6.8633,5.0175,2.2113,0.0158,3.0825,6.0191,2.3677,1.9822,4.6006,4.3242,3.8289,0.5955,2.9394,5.4951,5.4433,-0.4521,5.6913,4.7372,0.2762,6.675,1.5661,1.5998,4.7022,4.0118,6.3163,4.511,-0.5332,5.8187,1.4808,5.4293,3.83,5.0086,2.081,3.5461,5.5435,3.9431,5.7999,7.6193,6.7099,3.6939,6.4893,4.8289,3.2511,4.7719,8.6258,4.6866,3.9956,5.1469,3.7688,6.1062,2.8301,3.865,3.1971,5.9096,3.9626,4.9407,5.5565,1.1184,5.6142,5.7442,-0.0725,6.9457,1.7009,1.4281,5.07,3.6066
CCL15,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-5.5735,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-2.9324,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.2934,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-4.6082,-9.9658,-9.9658
CCL16,-1.8314,-5.0116,-3.6259,-4.6082,-9.9658,-6.5064,-4.2934,-5.0116,-4.035,-4.2934,-2.6349,-2.7274,-5.5735,-9.9658,-9.9658,-2.7274,-6.5064,-9.9658,-5.0116,-4.2934,-5.0116,-9.9658,-9.9658,-2.114,-3.3076,-9.9658,-4.6082,-4.2934,-9.9658,-2.114,-9.9658,-9.9658,-3.816,-4.6082,-2.7274,-3.6259,-9.9658,-5.5735,-9.9658,-2.7274,-6.5064,-6.5064,-9.9658,-5.0116,-5.0116,-3.3076,-3.1714,-5.0116,-3.6259,-5.5735,-2.1779,-3.816,-3.1714,-4.6082,0.2642,-4.6082,-3.816,-4.2934,-6.5064,-3.6259,-4.035,-2.3884,-5.0116,-2.3884,-6.5064,-4.2934,-3.816,-5.0116,-3.3076,-2.1779,-6.5064,-0.6193,-5.0116,-9.9658,-3.3076,-4.6082
CCL17,-2.8262,-2.8262,-3.1714,-9.9658,-9.9658,-9.9658,-3.458,-2.3884,-2.9324,-2.7274,-9.9658,-2.2447,-4.035,-9.9658,1.0711,-4.2934,-2.0529,-4.6082,-9.9658,-3.6259,-9.9658,-9.9658,-3.3076,-2.8262,-9.9658,-9.9658,-2.0529,-2.6349,-4.6082,-1.3921,-9.9658,-3.3076,-9.9658,-3.3076,-2.6349,-3.0469,-4.035,-2.3884,-0.6416,-2.6349,-3.3076,-2.7274,-3.1714,-3.6259,-4.2934,-4.2934,-4.2934,-9.9658,-2.1779,-2.5479,-9.9658,-4.6082,-2.7274,-4.6082,-0.1187,-1.3183,-3.3076,-9.9658,-2.3147,-2.6349,-3.6259,-4.2934,-9.9658,-1.8836,-3.6259,-9.9658,-1.8314,-3.458,-2.114,-4.6082,-9.9658,-3.3076,-2.1779,-1.0559,-9.9658,-3.458
CCL18,-2.3147,-1.7809,0.8082,-1.2828,-2.8262,-9.9658,-6.5064,-5.0116,4.3827,-9.9658,-1.3548,-0.7834,-0.0574,-5.0116,-4.6082,-1.1488,-0.0425,-2.3884,-3.458,0.5568,0.3796,-9.9658,3.3421,-9.9658,2.5388,-4.2934,1.7403,-0.2328,-9.9658,-4.2934,-9.9658,-9.9658,-1.5951,-4.6082,0.24,-9.9658,-2.6349,-4.6082,-1.4699,-0.7346,-2.5479,2.3732,-5.0116,-4.035,-1.8314,-2.3884,-5.5735,7.56,-1.685,3.0376,-9.9658,-4.035,4.1907,0.5568,-5.5735,-3.0469,-3.816,-0.2845,1.934,0.1257,-5.0116,3.7017,-9.9658,-2.8262,-4.035,-9.9658,-5.0116,-5.5735,0.9789,-1.8836,-3.3076,-2.9324,-9.9658,-5.0116,-9.9658,-4.035
